artigoEmPeriodico	 	2025		http://dx.doi.org/10.1590/1980-5373-mr-2025-0405	Innovative Polyurethane Foam from Agro-Industrial and Petrochemical Waste: A Sustainable Solution for Adsorbing Organic Pollutants in Natural Waters	MATERIALS RESEARCH	ALMEIDA, MARYS LENE BRAGA ; MORATO, BRUNA NITZSCHE ; GUEDES, VERENNA SANTOS ; Ayres, Eliane ; SALIBA, PATRÍCIA ALVES ; FLOR, JACQUELINE MARIA ; HENRIQUES, ANDREIA BICALHO ; LIBÂNIO, MARCELO ; Oréfice, Rodrigo Lambert		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.3390/pharmaceutics17070868	Chitosan Nanoparticles Enhance the Antiproliferative Effect of Lapachol in Urothelial Carcinoma Cell Lines	PHARMACEUTICS	AMPARO, TATIANE ROQUETE ; ANUNCIAÇÃO, KAMILA DE FÁTIMA DA ; ALMEIDA, TAMIRES CUNHA ; SOUSA, LUCAS RESENDE DUTRA ; XAVIER, VIVIANE FLORES ; SEIBERT, JANAÍNA BRANDÃO ; BARBOZA, ANA PAULA MOREIRA ; VIEIRA, PAULA MELO DE ABREU ; DOS SANTOS, ORLANDO DAVID HENRIQUE ; DA SILVA, GLENDA NICIOLI ; BRANDÃO, GERALDO CÉLIO		
artigoEmPeriodico	 	2025			DESIGN E MODERNIDADE DE COBOGÓS NA ARQUITETURA DO NORDESTE	https://doi.org/10.35572/arql.v3i11.6610	ARAUJO, A. C. B. P. ; ENGLER, R. C.		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.59279/impact.v4i2.3116	INOVAÇÃO NO DESIGN DE COBOGÓS: SUSTENTABILIDADE A PARTIR DE RESÍDUOS RECICLADOS	IMPACT projects	ARAÚJO, ADRIANA CASTELO BRANCO PONTE DE ; Engler, Rita		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.1002/srin.202400926	Physical Modeling and Fluid Dynamic Simulation of Steel Desulfurization by Reagent Injection through the Bottom of the Ladle	STEEL RESEARCH INTERNATIONAL	ARRUDA, JOSÉ D. DE ; BARBOSA, BENNARDO K. T. ; XAVIER, ANA F. T. ; SESHADRI, VARADARAJAN ; DA SILVA, CARLOS A. ; PEIXOTO, JOHNE J. M.		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.15536/2594-4398.2025.v9.n11.pp.11-26.4105	Uso de resíduos agroindustriais da Amazônia em experimentos com materiais e design	Revista Poliedro	ARTHUR FARIAS PAIVA COHEN, LAURO ; Ayres, Eliane		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.1016/j.corsci.2025.112690	Reverse martensitic transformation on the corrosion behavior of a 2304 lean duplex stainless steel	CORROSION SCIENCE	ASSUMPÇÃO, RAPHAEL F. ; GEORGES, MARIANA ; GUO, XIAOLEI ; FARIAS, FRANCISCO W.C. ; SANTOS, DAGOBERTO B. ; FRANKEL, GERALD S. ; SICUPIRA, DALILA C.		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.47456/Cad.Astro.v6n2.49847	Teoria do funcional da densidade: fundamentos, desafios e novos horizontes na mecânica quântica de átomos, moléculas e sólidosDensity functional theory: foundations, challenges, and new horizons in the quantum mechanics of atoms, molecules, and solidsTeoría del Funcional de la Densidad: Fundamentos, Desafíos y Nuevos Horizontes en la Mecánica Cuántica de Átomos, Moléculas y Sólidos	Cadernos de Astronomia	BARBOSA, MATHEUS ; VILLEGAS-LELOVSKY, LEONARDO ; TORRES, ALBERTO ; BARROS DE OLIVEIRA, ALAN ; SOUZA, AMAURY ; R. L. GALVAO, BRENO ; R. ROCHA, ALEXANDRE ; S. C. MAZZONI, MÁRIO ; MATOS, MATHEUS		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.1590/1980-5373-mr-2024-0483	Anti-Corrosion and Mechanical Performance of Graphene Oxide and Reduced Graphene Oxide Multi-Layer Coatings Applied to Nickel-Titanium Via Dip-Coating	MATERIALS RESEARCH	BATISTA BATISTA, PABLO FORLAM RIBEIRO ; KOGA, HANA HITOMI ; CAMPIDELI, VICTOR CARDOSO ; SICUPIRA, DALILA CHAVES SICUPIRADALILA CHAVES ; SANTOS, LEANDRO DE ARRUDA		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.9790/9622-15014674	A review on corrosion protection of metals and alloys by thermal spraying coatings	INTERNATIONAL JOURNAL OF ENGINEERING RESEARCH AND APPLICATIONS (IJERA)	CAMPIDELI, VICTOR C. ; KOGA, HANA HITOMI ; SICUPIRA, DALILA C. ; LINS, V. F. C.		
